1_0_1_20170110213808936,inference
1_0_1_20170110213810856,training
1_0_1_20170112211228948,inference
1_0_1_20170117130048013,inference
1_0_2_20161219140525218,training
1_0_2_20161219140530307,training
1_0_2_20161219140540938,training
1_0_2_20161219140744200,training
1_0_2_20161219140748280,training
1_0_2_20161219140756601,validation
1_0_2_20161219140811232,training
1_0_2_20161219140913256,training
1_0_2_20161219140929864,training
1_0_2_20161219140952943,training
1_0_2_20161219141023272,validation
1_0_2_20161219141101408,training
1_0_2_20161219141226856,training
1_0_2_20161219141529089,training
1_0_2_20161219141758721,training
1_0_2_20161219141817185,training
1_0_2_20161219141824081,training
1_0_2_20161219141908313,training
1_0_2_20161219141912009,validation
1_0_2_20161219141927321,training
1_0_2_20161219142002631,training
1_0_2_20161219142006881,inference
1_0_2_20161219142032650,inference
1_0_2_20161219142039985,training
1_0_2_20161219142124569,training
1_0_2_20161219142135209,training
1_0_2_20161219142306002,training
1_0_2_20161219142409225,training
1_0_2_20161219142452152,training
1_0_2_20161219151026723,training
1_0_2_20161219151035204,training
1_0_2_20161219151117789,training
1_0_2_20161219151123435,inference
1_0_2_20161219151505283,training
1_0_2_20161219152901372,training
1_0_2_20161219153055452,training
1_0_2_20161219153127196,inference
1_0_2_20161219153151084,training
1_0_2_20161219153209772,training
1_0_2_20161219153300420,validation
1_0_2_20161219153318900,training
1_0_2_20161219153457308,training
1_0_2_20161219153658004,validation
1_0_2_20161219154024292,validation
1_0_2_20161219154038141,inference
1_0_2_20161219154041477,training
1_0_2_20161219154354285,training
1_0_2_20161219154715885,training
1_0_2_20161219155349310,training
1_0_2_20161219155400229,training
1_0_2_20161219155411381,training
1_0_2_20161219155413397,inference
1_0_2_20161219155542229,training
1_0_2_20161219155655085,training
1_0_2_20161219155659165,training
1_0_2_20161219155701277,training
1_0_2_20161219155744942,training
1_0_2_20161219155748349,inference
1_0_2_20161219155759221,training
1_0_2_20161219155802845,training
1_0_2_20161219155822605,training
1_0_2_20161219155850477,training
1_0_2_20161219155854085,training
1_0_2_20161219155855829,validation
1_0_2_20161219155857576,validation
1_0_2_20161219155859061,validation
1_0_2_20161219155902022,training
1_0_2_20161219160107597,validation
1_0_2_20161219160450054,inference
1_0_2_20161219160747326,training
1_0_2_20161219160949398,training
1_0_2_20161219160951502,inference
1_0_2_20161219160955846,validation
1_0_2_20161219161032534,training
1_0_2_20161219161428895,validation
1_0_2_20161219161431358,training
1_0_2_20161219161616326,training
1_0_2_20161219161618142,training
1_0_2_20161219161623174,training
1_0_2_20161219161625326,training
1_0_2_20161219161626814,training
1_0_2_20161219161640358,training
1_0_2_20161219161822166,training
1_0_2_20161219161826830,inference
1_0_2_20161219161831390,validation
1_0_2_20161219161843718,training
1_0_2_20161219161855278,validation
1_0_2_20161219161919870,training
1_0_2_20161219161941534,training
1_0_2_20161219161944926,validation
1_0_2_20161219162118102,training
1_0_2_20161219162212662,validation
1_0_2_20161219162427318,validation
1_0_2_20161219162431598,training
1_0_2_20161219162433846,validation
1_0_2_20161219162514182,training
1_0_2_20161219162518471,validation
1_0_2_20161219162544751,training
1_0_2_20161219162626830,inference
1_0_2_20161219162649582,training
1_0_2_20161219162719255,validation
1_0_2_20161219162726231,training
1_0_2_20161219162758303,training
1_0_2_20161219162808591,training
1_0_2_20161219162817126,training
1_0_2_20161219162846063,training
1_0_2_20161219162847615,training
1_0_2_20161219162852759,training
1_0_2_20161219163559031,validation
1_0_2_20161219163930672,training
1_0_2_20161219185955277,training
1_0_2_20161219190003947,training
1_0_2_20161219190025955,training
1_0_2_20161219190110523,training
1_0_2_20161219190530474,training
1_0_2_20161219190740218,training
1_0_2_20161219190831555,inference
1_0_2_20161219191035251,training
1_0_2_20161219192733154,validation
1_0_2_20161219193503635,training
1_0_2_20161219193903835,inference
1_0_2_20161219193938507,training
1_0_2_20161219194543059,validation
1_0_2_20161219194716652,training
1_0_2_20161219194721851,training
1_0_2_20161219194800523,training
1_0_2_20161219194804739,training
1_0_2_20161219194811588,training
1_0_2_20161219194820459,training
1_0_2_20161219194845363,training
1_0_2_20161219194849659,training
1_0_2_20161219194859803,inference
1_0_2_20161219195130076,inference
1_0_2_20161219195200555,training
1_0_2_20161219195258747,inference
1_0_2_20161219195334724,training
1_0_2_20161219195639772,training
1_0_2_20161219195643627,training
1_0_2_20161219195703108,validation
1_0_2_20161219195737467,training
1_0_2_20161219195800652,validation
1_0_2_20161219195848259,inference
1_0_2_20161219195959395,training
1_0_2_20161219200004228,training
1_0_2_20161219200015132,training
1_0_2_20161219200048084,inference
1_0_2_20161219200052700,training
1_0_2_20161219200203132,training
1_0_2_20161219200242220,training
1_0_2_20161219200342123,training
1_0_2_20161219200427051,training
1_0_2_20161219200503284,inference
1_0_2_20161219200532811,training
1_0_2_20161219201312292,training
1_0_2_20161219201319628,inference
1_0_2_20161219201331164,validation
1_0_2_20161219201403764,training
1_0_2_20161219201442357,training
1_0_2_20161219201523620,training
1_0_2_20161219202542596,inference
1_0_2_20161219202752764,training
1_0_2_20161219202906108,validation
1_0_2_20161219202914180,inference
1_0_2_20161219203016316,validation
1_0_2_20161219203105373,training
1_0_2_20161219203112116,training
1_0_2_20161219203122004,training
1_0_2_20161219203140692,training
1_0_2_20161219203148028,training
1_0_2_20161219203154684,validation
1_0_2_20161219203156557,training
1_0_2_20161219203236876,validation
1_0_2_20161219203256078,inference
1_0_2_20161219203310132,training
1_0_2_20161219203325644,training
1_0_2_20161219203335428,training
1_0_2_20161219203514252,training
1_0_2_20161219203650636,training
1_0_2_20161219203720956,training
1_0_2_20161219203724580,training
1_0_2_20161219203743797,validation
1_0_2_20161219203943516,training
1_0_2_20161219203954396,inference
1_0_2_20161219204010237,training
1_0_2_20161219204012884,validation
1_0_2_20161219204024196,training
1_0_2_20161219204108580,training
1_0_2_20161219204151442,training
1_0_2_20161219204156668,validation
1_0_2_20161219204252348,validation
1_0_2_20161219204409620,training
1_0_2_20161219204418485,training
1_0_2_20161219204515493,inference
1_0_2_20161219204634589,training
1_0_2_20161219204653181,training
1_0_2_20161219204655933,inference
1_0_2_20161219204736996,training
1_0_2_20161219204836612,training
1_0_2_20161219204845029,training
1_0_2_20161219204848341,training
1_0_2_20161219204858548,inference
1_0_2_20161219204951309,training
1_0_2_20161219204958037,training
1_0_2_20161219205016902,validation
1_0_2_20161219205107772,training
1_0_2_20161219205111061,validation
1_0_2_20161219205225773,training
1_0_2_20161219205313061,training
1_0_2_20161219205318388,training
1_0_2_20161219205548949,training
1_0_2_20161219205702141,validation
1_0_2_20161219205717701,validation
1_0_2_20161219205758717,inference
1_0_2_20161219205827749,training
1_0_2_20161219205836181,training
1_0_2_20161219210310309,training
1_0_2_20161219210754437,training
1_0_2_20161219211107805,training
1_0_2_20161219211231133,training
1_0_2_20161219211244365,training
1_0_2_20161219211357821,training
1_0_2_20161219211407518,validation
1_0_2_20161219211505437,training
1_0_2_20161219211706614,training
1_0_2_20161219211707638,training
1_0_2_20161219211823957,inference
1_0_2_20161219211828974,inference
1_0_2_20161219211836743,validation
1_0_2_20161219212444782,training
1_0_2_20161219212502046,training
1_0_2_20161219212510086,training
1_0_2_20161219212516942,training
1_0_2_20161219212535950,training
1_0_2_20161219212555694,training
1_0_2_20161219212557190,training
1_0_2_20161219212648582,training
1_0_2_20161219212700566,training
1_0_2_20161219212824950,training
1_0_2_20161219212929702,inference
1_0_2_20161219213454832,validation
1_0_2_20161219215433975,inference
1_0_2_20161219220247471,training
1_0_2_20161219220503943,training
1_0_2_20161219221744255,training
1_0_2_20161219221751759,training
1_0_2_20161219221816327,training
1_0_2_20161219221845695,training
1_0_2_20161219221908887,training
1_0_2_20161219221912695,training
1_0_2_20161219221919847,training
1_0_2_20161219222014119,training
1_0_2_20161219222035808,training
1_0_2_20161219222040503,inference
1_0_2_20161219222043223,inference
1_0_2_20161219222046607,training
1_0_2_20161219222119639,validation
1_0_2_20161219222219286,training
1_0_2_20161219222456375,training
1_0_2_20161219222459119,training
1_0_2_20161219222527222,training
1_0_2_20161219222549447,inference
1_0_2_20161219222555031,training
1_0_2_20161219222602319,training
1_0_2_20161219222609775,training
1_0_2_20161219222749039,training
1_0_2_20161219222752047,training
1_0_2_20161219222832191,training
1_0_2_20161220144911423,training
1_0_2_20161220144914327,training
1_0_2_20161220144957407,training
1_0_2_20161220145040127,validation
1_0_2_20170109191125532,validation
1_0_2_20170109191209991,training
1_0_2_20170109191453449,training
1_0_2_20170109192102236,training
1_0_2_20170109192222822,training
1_0_2_20170109193535757,training
1_0_2_20170110212743721,training
1_0_2_20170110213009014,validation
1_0_2_20170110213415212,validation
1_0_2_20170110213523297,training
1_0_2_20170116194202388,training
1_0_2_20170117195243732,inference
1_0_3_20161219190227867,training
1_0_3_20161219224423280,training
1_0_3_20161219224513831,validation
1_0_3_20161219224544080,training
1_0_3_20161219224546584,training
1_0_3_20161219224645904,training
1_0_3_20161219224655512,validation
1_0_3_20161219224706847,inference
1_0_3_20161219224709226,validation
1_0_3_20161219224713216,inference
1_0_3_20161219224748008,training
1_0_3_20161219224843048,training
1_0_3_20161219224914784,training
1_0_3_20161219224917304,inference
1_0_3_20161219224939056,inference
1_0_3_20161219224941016,inference
1_0_3_20161219224942305,training
1_0_3_20161219224956400,training
1_0_3_20161219225012529,training
1_0_3_20161219225021361,training
1_0_3_20161219225032897,training
1_0_3_20161219225116535,training
1_0_3_20161219225121728,inference
1_0_3_20161219225149888,inference
1_0_3_20161219225241152,training
1_0_3_20161219225242908,training
1_0_3_20161219225252688,training
1_0_3_20161219225303736,inference
1_0_3_20161219225322506,validation
1_0_3_20161219225357184,validation
1_0_3_20161219225410225,training
1_0_3_20161219225413968,training
1_0_3_20161219225445327,training
1_0_3_20161219225519457,training
1_0_3_20161219225559648,validation
1_0_3_20161219225611272,training
1_0_3_20161219225615528,training
1_0_3_20161219225616560,training
1_0_3_20161219225633088,inference
1_0_3_20161219225635520,training
1_0_3_20161219225648120,training
1_0_3_20161219225654600,validation
1_0_3_20161219225721496,training
1_0_3_20161219225723376,training
1_0_3_20161219225759904,training
1_0_3_20161219225808112,training
1_0_3_20161219225811120,training
1_0_3_20161219225813152,training
1_0_3_20161219225820704,training
1_0_3_20161219225843128,training
1_0_3_20161219225845336,training
1_0_3_20161219225846512,training
1_0_3_20161219225900970,training
1_0_3_20161219225952240,training
1_0_3_20161219225958712,inference
1_0_3_20161219230002417,validation
1_0_3_20161219230004880,training
1_0_3_20161219230032969,training
1_0_3_20161219230035168,training
1_0_3_20161219230132696,training
1_0_3_20161219230224536,inference
1_0_3_20161219230232072,training
1_0_3_20161219230234208,training
1_0_3_20161219230250136,inference
1_0_3_20161219230303992,training
1_0_3_20161219230320824,training
1_0_3_20161219230351288,validation
1_0_3_20161219230414376,inference
1_0_3_20161219230436137,training
1_0_3_20161219230455336,training
1_0_3_20161219230525895,inference
1_0_3_20161219230533840,validation
1_0_3_20161219230534953,training
1_0_3_20161219230541656,training
1_0_3_20161219230642504,inference
1_0_3_20161219230651432,training
1_0_3_20161219230714633,training
1_0_3_20161219230715892,training
1_0_3_20161219230728256,training
1_0_3_20161219230749432,training
1_0_3_20161220142918568,training
1_0_3_20161220142921293,training
1_0_3_20161220142926159,training
1_0_3_20161220143042511,validation
1_0_3_20161220143114408,training
1_0_3_20161220143117879,training
1_0_3_20161220143121101,training
1_0_3_20161220144425181,training
1_0_3_20161220144429119,training
1_0_3_20161220144649151,training
1_0_3_20161220144657607,validation
1_0_3_20161220144712431,validation
1_0_3_20161220144830816,training
1_0_3_20161220144835319,training
1_0_3_20161220144838191,training
1_0_3_20161220144949223,training
1_0_3_20161220145156367,training
1_0_3_20161220145213471,training
1_0_3_20161220145416255,training
1_0_3_20161220145532127,training
1_0_3_20161220145820446,training
1_0_3_20161220215943341,validation
1_0_3_20161220215945524,training
1_0_3_20161220220036937,training
1_0_3_20161220220038618,inference
1_0_3_20161220220040611,training
1_0_3_20161220220110553,validation
1_0_3_20161220220116873,training
1_0_3_20161220220154425,training
1_0_3_20161220220317465,validation
1_0_3_20161220220355890,inference
1_0_3_20161220220358441,inference
1_0_3_20161220220411577,training
1_0_3_20161220220418690,training
1_0_3_20161220220508802,inference
1_0_3_20161220220529033,training
1_0_3_20161220220544050,inference
1_0_3_20161220220606705,inference
1_0_3_20161220220910514,training
1_0_3_20161220221612859,training
1_0_3_20161220221616882,training
1_0_3_20161220221723490,training
1_0_3_20161220222436891,training
1_0_3_20161220222441595,inference
1_0_3_20161220222443283,training
1_0_3_20161220222459155,validation
1_0_3_20161220222642427,training
1_0_3_20161220222711441,inference
1_0_3_20161220222945883,training
1_0_3_20161220223014827,training
1_0_3_20161220223100579,training
1_0_3_20161220223225003,training
1_0_3_20161220223247506,training
1_0_3_20161220223250813,training
1_0_3_20170104230640081,inference
1_0_4_20161219195147803,validation
1_0_4_20161221192548675,training
1_0_4_20161221192552629,validation
1_0_4_20161221192554517,training
1_0_4_20161221192555965,inference
1_0_4_20161221192558436,training
1_0_4_20161221192601052,training
1_0_4_20161221192604164,training
1_0_4_20161221192855037,training
1_0_4_20161221193016140,inference
1_0_4_20161221193041157,training
1_0_4_20161221193434166,training
1_0_4_20161221193446478,training
1_0_4_20161221193531198,training
1_0_4_20161221193604223,training
1_0_4_20161221193606310,validation
1_0_4_20161221194937848,training
1_0_4_20161221195030936,training
1_0_4_20161221195039712,training
1_0_4_20161221195047839,training
1_0_4_20161221195115664,training
1_0_4_20161221195129503,validation
1_0_4_20161221195316815,training
1_0_4_20161221195419136,validation
1_0_4_20161221195827599,training
1_0_4_20161221195857728,training
1_0_4_20161221195955560,training
1_0_4_20161221200034160,inference
1_0_4_20161221200056240,training
1_0_4_20161221200309040,training
1_0_4_20161221201411850,training
1_0_4_20161221201454961,training
1_0_4_20161221201458610,training
1_0_4_20161221201548713,training
1_0_4_20161221201753176,training
1_0_4_20161221201833209,inference
1_0_4_20161221201909505,training
1_0_4_20161221202006449,training
1_0_4_20161221202008129,training
1_0_4_20161221202127697,training
1_0_4_20161221202132305,training
1_0_4_20161221202206568,training
1_0_4_20161221202305778,training
1_0_4_20161221202331737,training
1_0_4_20161221202458409,training
1_0_4_20161221202558993,training
1_0_4_20161221202601354,training
1_0_4_20161221202654538,training
1_0_4_20161221202848809,training
1_0_4_20161221203008320,training
1_0_4_20170103202326832,training
1_0_4_20170103202331712,training
1_0_4_20170103202334544,training
1_0_4_20170103202356872,training
1_0_4_20170103202401551,validation
1_0_4_20170103202412648,training
1_0_4_20170103202417352,training
1_0_4_20170103205301842,inference
1_0_4_20170103205312818,training
1_0_4_20170103205838610,training
1_0_4_20170103205843434,training
1_0_4_20170103210037042,training
1_0_4_20170103210101969,training
1_0_4_20170103210731970,training
1_0_4_20170103210812538,inference
1_0_4_20170103210917330,training
1_0_4_20170103210958819,validation
1_0_4_20170103212630716,validation
1_0_4_20170110212923157,training
1_1_0_20161219154506229,inference
1_1_0_20161219154510229,validation
1_1_0_20161219155714349,training
1_1_0_20161219161022878,inference
1_1_0_20161219161636014,training
1_1_0_20161219190725427,training
1_1_0_20161219201307075,training
1_1_0_20161219201324636,training
1_1_0_20161219202919508,validation
1_1_0_20161219203021180,training
1_1_0_20161219203420685,training
1_1_0_20161219204130316,training
1_1_0_20161219204702517,training
1_1_0_20161219204717605,training
1_1_0_20161219204750596,validation
1_1_0_20161219205022813,training
1_1_0_20161219205428229,training
1_1_0_20161219205529388,training
1_1_0_20161219205534526,training
1_1_0_20161219211440749,training
1_1_0_20161219212433510,inference
1_1_0_20161219221127151,training
1_1_0_20161219221246503,training
1_1_0_20161219222133615,validation
1_1_0_20161219222653447,inference
1_1_0_20161219225855568,validation
1_1_0_20161220142938007,training
1_1_0_20161220220103049,training
1_1_0_20161220220141090,training
1_1_0_20161220220143105,training
1_1_0_20161220220457473,training
1_1_0_20170103213137956,training
1_1_0_20170103213335661,training
1_1_0_20170109190455518,training
1_1_0_20170109190512041,inference
1_1_0_20170109190516994,training
1_1_0_20170109190532650,training
1_1_0_20170109190534438,training
1_1_0_20170109190535640,training
1_1_0_20170109190538300,training
1_1_0_20170109190542206,training
1_1_0_20170109190543118,training
1_1_0_20170109190710292,validation
1_1_0_20170109190724839,training
1_1_0_20170109190742179,validation
1_1_0_20170109190803637,training
1_1_0_20170109190810090,training
1_1_0_20170109190811756,training
1_1_0_20170109190818115,training
1_1_0_20170109190843285,inference
1_1_0_20170109190844250,training
1_1_0_20170109190845250,validation
1_1_0_20170109190846125,training
1_1_0_20170109190852630,training
1_1_0_20170109190925628,validation
1_1_0_20170109190935139,training
1_1_0_20170109190936410,training
1_1_0_20170109190937434,training
1_1_0_20170109190938491,training
1_1_0_20170109190939585,validation
1_1_0_20170109190957578,validation
1_1_0_20170109191000191,inference
1_1_0_20170109191010113,training
1_1_0_20170109191021631,training
1_1_0_20170109191023360,training
1_1_0_20170109191027883,training
1_1_0_20170109191129918,training
1_1_0_20170109191140082,training
1_1_0_20170109191142050,inference
1_1_0_20170109191148861,inference
1_1_0_20170109191156705,training
1_1_0_20170109191212799,training
1_1_0_20170109191225850,training
1_1_0_20170109191226882,validation
1_1_0_20170109191232555,inference
1_1_0_20170109191234378,training
1_1_0_20170109191253730,training
1_1_0_20170109191345833,training
1_1_0_20170109191347386,training
1_1_0_20170109191415528,training
1_1_0_20170109191436874,training
1_1_0_20170109191440780,inference
1_1_0_20170109191447766,training
1_1_0_20170109191449860,inference
1_1_0_20170109191518278,training
1_1_0_20170109191535466,inference
1_1_0_20170109191640395,validation
1_1_0_20170109191709485,training
1_1_0_20170109191817067,training
1_1_0_20170109191822349,training
1_1_0_20170109191835969,training
1_1_0_20170109192015845,training
1_1_0_20170109192051442,training
1_1_0_20170109192159501,training
1_1_0_20170109192244272,training
1_1_0_20170109192245647,inference
1_1_0_20170109192402736,inference
1_1_0_20170109192442932,training
1_1_0_20170109192451846,inference
1_1_0_20170109192728714,training
1_1_0_20170109192729677,training
1_1_0_20170109192737181,training
1_1_0_20170109192752097,training
1_1_0_20170109192755957,inference
1_1_0_20170109193014933,inference
1_1_0_20170109193015973,training
1_1_0_20170109193017247,validation
1_1_0_20170109193018259,training
1_1_0_20170109193022683,training
1_1_0_20170109193026103,training
1_1_0_20170109193120893,training
1_1_0_20170109193401456,training
1_1_0_20170109193407724,training
1_1_0_20170109193408973,training
1_1_0_20170109193427612,training
1_1_0_20170109193455503,validation
1_1_0_20170109193704430,training
1_1_0_20170109193717283,training
1_1_0_20170109193726686,training
1_1_0_20170109193830378,training
1_1_0_20170109194032969,validation
1_1_0_20170109194038813,training
1_1_0_20170109194117865,validation
1_1_0_20170109194131667,training
1_1_0_20170109194137393,training
1_1_0_20170109194142307,training
1_1_0_20170109194143550,inference
1_1_0_20170109194146279,training
1_1_0_20170109194212472,training
1_1_0_20170109194244035,inference
1_1_0_20170109194256082,training
1_1_0_20170109194410994,training
1_1_0_20170109194413813,training
1_1_0_20170109194432489,validation
1_1_0_20170109194433758,training
1_1_0_20170109194452834,inference
1_1_0_20170109194456866,training
1_1_0_20170109194458191,training
1_1_0_20170109194511600,inference
1_1_0_20170109194642759,training
1_1_0_20170110212607474,training
1_1_0_20170110212647258,training
1_1_0_20170117192722435,inference
1_1_0_20170117192912861,inference
1_1_1_20161219155940125,training
1_1_1_20161219205055053,training
1_1_1_20170103210044250,inference
1_1_1_20170109190848182,inference
1_1_1_20170109191050443,training
1_1_1_20170109191243420,training
1_1_1_20170109191256746,training
1_1_1_20170109192725012,training
1_1_1_20170109194534193,training
1_1_1_20170109194545320,training
1_1_1_20170109194548732,validation
1_1_1_20170109194553059,inference
1_1_1_20170109194554835,training
1_1_1_20170109194611993,training
1_1_1_20170109194626438,training
1_1_1_20170109194645713,training
1_1_1_20170109194654049,training
1_1_1_20170109194716353,training
1_1_2_20161219140604000,training
1_1_2_20161219140638264,training
1_1_2_20161219140803696,training
1_1_2_20161219141431352,training
1_1_2_20161219141502337,training
1_1_2_20161219141525504,training
1_1_2_20161219141709601,training
1_1_2_20161219142012569,training
1_1_2_20161219142015873,validation
1_1_2_20161219142106376,training
1_1_2_20161219142147841,training
1_1_2_20161219142150994,training
1_1_2_20161219142156353,training
1_1_2_20161219151127243,training
1_1_2_20161219151131108,training
1_1_2_20161219153256492,training
1_1_2_20161219153429836,inference
1_1_2_20161219153439021,validation
1_1_2_20161219153514108,validation
1_1_2_20161219153531852,training
1_1_2_20161219154531437,training
1_1_2_20161219154533821,training
1_1_2_20161219154612988,training
1_1_2_20161219154712061,training
1_1_2_20161219155353413,training
1_1_2_20161219155356357,validation
1_1_2_20161219155627605,validation
1_1_2_20161219155705613,training
1_1_2_20161219155811293,training
1_1_2_20161219155907501,validation
1_1_2_20161219155909061,validation
1_1_2_20161219155922221,training
1_1_2_20161219155926197,training
1_1_2_20161219155927997,training
1_1_2_20161219161741126,training
1_1_2_20161219161751262,inference
1_1_2_20161219161757030,validation
1_1_2_20161219161814470,training
1_1_2_20161219162021366,training
1_1_2_20161219162024742,training
1_1_2_20161219162113982,training
1_1_2_20161219162225422,training
1_1_2_20161219162243182,training
1_1_2_20161219162415934,training
1_1_2_20161219162419463,training
1_1_2_20161219162523262,training
1_1_2_20161219162635831,training
1_1_2_20161219162730478,training
1_1_2_20161219162843079,training
1_1_2_20161219190719971,training
1_1_2_20161219190745330,training
1_1_2_20161219192240930,training
1_1_2_20161219192458643,training
1_1_2_20161219193320219,validation
1_1_2_20161219193510436,training
1_1_2_20161219194531091,validation
1_1_2_20161219194655428,training
1_1_2_20161219194735341,training
1_1_2_20161219194839971,training
1_1_2_20161219194854052,training
1_1_2_20161219195107011,training
1_1_2_20161219195213195,validation
1_1_2_20161219195252187,inference
1_1_2_20161219195318220,training
1_1_2_20161219195630371,training
1_1_2_20161219195732971,validation
1_1_2_20161219195916355,validation
1_1_2_20161219195923075,training
1_1_2_20161219195928428,inference
1_1_2_20161219200100707,inference
1_1_2_20161219200119571,training
1_1_2_20161219200152877,training
1_1_2_20161219200230867,training
1_1_2_20161219200258716,inference
1_1_2_20161219200309555,training
1_1_2_20161219200451724,training
1_1_2_20161219200456451,training
1_1_2_20161219200539420,training
1_1_2_20161219201159932,validation
1_1_2_20161219201453804,validation
1_1_2_20161219202106997,validation
1_1_2_20161219202514684,training
1_1_2_20161219202522028,validation
1_1_2_20161219202727078,training
1_1_2_20161219202741628,training
1_1_2_20161219202852780,validation
1_1_2_20161219202945116,inference
1_1_2_20161219203303165,training
1_1_2_20161219203318222,training
1_1_2_20161219203352244,training
1_1_2_20161219203432220,training
1_1_2_20161219204304845,training
1_1_2_20161219204430596,training
1_1_2_20161219204523605,training
1_1_2_20161219204542005,training
1_1_2_20161219204636789,training
1_1_2_20161219205048452,training
1_1_2_20161219205233581,validation
1_1_2_20161219205514837,training
1_1_2_20161219205522365,training
1_1_2_20161219205644669,inference
1_1_2_20161219205649948,training
1_1_2_20161219205734821,training
1_1_2_20161219205821918,training
1_1_2_20161219210324181,validation
1_1_2_20161219210327381,training
1_1_2_20161219210955701,training
1_1_2_20161219211002173,training
1_1_2_20161219211316389,training
1_1_2_20161219211423014,training
1_1_2_20161219211512447,training
1_1_2_20161219211701334,training
1_1_2_20161219211944925,training
1_1_2_20161219211948405,training
1_1_2_20161219212221341,inference
1_1_2_20161219212313989,training
1_1_2_20161219212416550,inference
1_1_2_20161219212514021,validation
1_1_2_20161219212611880,training
1_1_2_20161219212720270,inference
1_1_2_20161219220348151,training
1_1_2_20161219220411361,training
1_1_2_20161219220519457,inference
1_1_2_20161219220611473,training
1_1_2_20161219220631367,training
1_1_2_20161219221154447,training
1_1_2_20161219221229279,validation
1_1_2_20161219221237927,validation
1_1_2_20161219221241583,inference
1_1_2_20161219221243095,inference
1_1_2_20161219221253335,training
1_1_2_20161219221706807,training
1_1_2_20161219221915303,validation
1_1_2_20161219221943799,validation
1_1_2_20161219222021335,training
1_1_2_20161219222144951,training
1_1_2_20161219222154119,validation
1_1_2_20161219222703503,training
1_1_2_20161219222758263,training
1_1_2_20161219222801647,training
1_1_2_20161220220018380,validation
1_1_2_20161221192810669,training
1_1_2_20170109190752762,training
1_1_2_20170109193557242,training
1_1_2_20170109193844660,training
1_1_2_20170109194007910,training
1_1_2_20170117192827229,training
1_1_3_20161219224454728,training
1_1_3_20161219224457585,training
1_1_3_20161219224458872,training
1_1_3_20161219224539488,training
1_1_3_20161219224553880,training
1_1_3_20161219224619703,training
1_1_3_20161219224700400,validation
1_1_3_20161219224718096,training
1_1_3_20161219224751288,validation
1_1_3_20161219224753152,training
1_1_3_20161219224822176,inference
1_1_3_20161219224951912,training
1_1_3_20161219225008799,training
1_1_3_20161219225015272,training
1_1_3_20161219225018384,validation
1_1_3_20161219225024289,training
1_1_3_20161219225027497,validation
1_1_3_20161219225035448,validation
1_1_3_20161219225050632,training
1_1_3_20161219225238384,training
1_1_3_20161219225245716,training
1_1_3_20161219225247616,inference
1_1_3_20161219225259040,training
1_1_3_20161219225320176,validation
1_1_3_20161219225416559,training
1_1_3_20161219225515600,training
1_1_3_20161219225543960,inference
1_1_3_20161219225602184,training
1_1_3_20161219225640200,training
1_1_3_20161219225657032,training
1_1_3_20161219225730216,training
1_1_3_20161219225943008,training
1_1_3_20161219225945416,validation
1_1_3_20161219230239192,training
1_1_3_20161219230325488,training
1_1_3_20161219230507432,training
1_1_3_20161219230626530,training
1_1_3_20161219230719040,training
1_1_3_20161219230723008,training
1_1_3_20161219230725192,training
1_1_3_20161219230734016,inference
1_1_3_20161220142900393,training
1_1_3_20161220143111349,training
1_1_3_20161220143156747,training
1_1_3_20161220143202710,training
1_1_3_20161220143204424,training
1_1_3_20161220143207700,inference
1_1_3_20161220143211359,training
1_1_3_20161220143213583,training
1_1_3_20161220143219502,training
1_1_3_20161220143222430,training
1_1_3_20161220143234887,inference
1_1_3_20161220143239294,training
1_1_3_20161220143241765,validation
1_1_3_20161220143303110,training
1_1_3_20161220143313302,training
1_1_3_20161220143335948,validation
1_1_3_20161220143345775,training
1_1_3_20161220143348598,training
1_1_3_20161220143350174,training
1_1_3_20161220143357382,training
1_1_3_20161220143400183,training
1_1_3_20161220143404575,validation
1_1_3_20161220143409894,training
1_1_3_20161220144435607,training
1_1_3_20161220144637487,validation
1_1_3_20161220144645535,training
1_1_3_20161220144704959,training
1_1_3_20161220145200632,training
1_1_3_20161220145206031,training
1_1_3_20161220145208607,training
1_1_3_20161220145210271,training
1_1_3_20161220145219616,inference
1_1_3_20161220145228183,validation
1_1_3_20161220145230678,training
1_1_3_20161220145232550,inference
1_1_3_20161220145300279,validation
1_1_3_20161220145401126,training
1_1_3_20161220145435951,inference
1_1_3_20161220220045185,inference
1_1_3_20161220220046801,training
1_1_3_20161220220119985,inference
1_1_3_20161220220124722,inference
1_1_3_20161220220126609,validation
1_1_3_20161220220157201,training
1_1_3_20161220220214417,training
1_1_3_20161220220216145,training
1_1_3_20161220220219634,training
1_1_3_20161220220521921,training
1_1_3_20161220220534186,training
1_1_3_20161220220536274,training
1_1_3_20161220220541057,validation
1_1_3_20161220220548777,training
1_1_3_20161220220708394,inference
1_1_3_20161220221547970,validation
1_1_3_20161220221800802,training
1_1_3_20161220221808354,validation
1_1_3_20161220222128210,training
1_1_3_20161220222647563,training
1_1_4_20161221192615380,validation
1_1_4_20161221192629892,validation
1_1_4_20161221192658892,training
1_1_4_20161221192800604,training
1_1_4_20161221192830036,validation
1_1_4_20161221192832972,validation
1_1_4_20161221192836205,training
1_1_4_20161221192837420,training
1_1_4_20161221193234997,validation
1_1_4_20161221193419158,validation
1_1_4_20161221193459566,training
1_1_4_20161221193732358,training
1_1_4_20161221193741869,training
1_1_4_20161221193742646,training
1_1_4_20161221193743543,training
1_1_4_20161221193744550,inference
